#
#"Run ID"	"S2,1 [Re]"	"S2,1 [Im]"
#--------------------------------
87.000000000000	0.91238814498161	0.036751691130434
88.000000000000	0.92273145915595	0.044955845332947
89.000000000000	0.96542693265908	-0.052723407392106
90.000000000000	0.95564914937143	-0.056216483814548
91.000000000000	0.94322352250352	-0.058056082690077
92.000000000000	0.92819427436369	-0.056733460229506
93.000000000000	0.91159523247601	-0.050350324573333
94.000000000000	0.89600543792280	-0.037494335899044
95.000000000000	0.88512565451189	-0.018641820255779
96.000000000000	0.88182189997561	0.0030137846532987
97.000000000000	0.88613902629274	0.023155902416233
98.000000000000	0.89554807722604	0.038784227536746
99.000000000000	0.90698652961699	0.049271330245300
100.00000000000	0.96072759500372	-0.060422603165657
101.00000000000	0.94990838305706	-0.064334319019183
102.00000000000	0.93620780431227	-0.066504316467151
103.00000000000	0.91967829420824	-0.065339398204116
104.00000000000	0.90131864052790	-0.058860652275151
105.00000000000	0.88370187913047	-0.045471212458647
106.00000000000	0.87065891943184	-0.025404446698303
107.00000000000	0.86548554840837	-0.0016398215595023
108.00000000000	0.86871336528064	0.021247826176748
109.00000000000	0.87808149735458	0.039756102074566
110.00000000000	0.89033390459435	0.052714087464251
111.00000000000	0.95608420985371	-0.068333290487223
112.00000000000	0.94421214650264	-0.072669740608498
113.00000000000	0.92929239557408	-0.075192777293942
114.00000000000	0.91133489533257	-0.074262324325781
115.00000000000	0.89128859958131	-0.067830935156380
116.00000000000	0.87167554517145	-0.054150012797615
117.00000000000	0.85638148321015	-0.033174907462184
118.00000000000	0.84902513678476	-0.0076312467596844
119.00000000000	0.85073367201672	0.017873922970627
120.00000000000	0.85959281230377	0.039325853949520
121.00000000000	0.87229958103031	0.055016025799222
122.00000000000	0.95118979353231	-0.076430606002756
123.00000000000	0.93823865114151	-0.081243760755789
124.00000000000	0.92205691473098	-0.084115546269304
125.00000000000	0.90261907548251	-0.083381372665601
126.00000000000	0.88085975610346	-0.076922543388178
127.00000000000	0.85927479519999	-0.062863195210226
128.00000000000	0.84181979393727	-0.040946161458631
129.00000000000	0.83237276461941	-0.013591875032896
130.00000000000	0.83259913433776	0.014433623707472
131.00000000000	0.84091186244392	0.038755367621434
132.00000000000	0.85398869954688	0.057152096223471
133.00000000000	0.94637696039080	-0.084273226852003
134.00000000000	0.93245977652100	-0.089469553444939
135.00000000000	0.91519448442612	-0.092640871192781
136.00000000000	0.89449919327087	-0.092113294909753
137.00000000000	0.87129053500099	-0.085738808318661
138.00000000000	0.84799162082983	-0.071543730164055
139.00000000000	0.82852344762760	-0.049087104277666
140.00000000000	0.81696774138480	-0.020584736429923
141.00000000000	0.81535008097999	0.0094656840113167
142.00000000000	0.82257705122337	0.036403726484733
143.00000000000	0.83547884596264	0.057489488942518
144.00000000000	0.94166531261969	-0.092173547872102
145.00000000000	0.92679064043893	-0.097788060223925
146.00000000000	0.90839748333985	-0.10130860889242
147.00000000000	0.88640954431751	-0.10101853190155
148.00000000000	0.86170901065492	-0.094732353942896
149.00000000000	0.83669535592771	-0.080430664845744
150.00000000000	0.81525213830865	-0.057471216123952
151.00000000000	0.80159084104876	-0.027810509801287
152.00000000000	0.79812556938036	0.0041533451567048
153.00000000000	0.80417113864717	0.033590159957447
154.00000000000	0.81675690530075	0.057353798562436
155.00000000000	0.93711893527952	-0.099956151460896
156.00000000000	0.92137853788648	-0.10596816784610
157.00000000000	0.90199552551282	-0.10984033164995
158.00000000000	0.87886882070981	-0.10985053043871
159.00000000000	0.85284765280322	-0.10379836775757
160.00000000000	0.82622276751093	-0.089587954696452
161.00000000000	0.80278912020402	-0.066364229228571
162.00000000000	0.78693702413784	-0.035854146805395
163.00000000000	0.78138584846809	-0.0022268532016236
164.00000000000	0.78594720042746	0.029556684106984
165.00000000000	0.79787331701633	0.055956199358895
166.00000000000	0.93269880831498	-0.10765027444237
167.00000000000	0.91624958403670	-0.11404371701996
168.00000000000	0.89597553426260	-0.11830995716068
169.00000000000	0.87179180591527	-0.11869490780032
170.00000000000	0.84449791414532	-0.11298656782223
171.00000000000	0.81629134370173	-0.099019215140938
172.00000000000	0.79093146874151	-0.075789513332668
173.00000000000	0.77279521414144	-0.044665676733983
174.00000000000	0.76498481781139	-0.0096038946656458
175.00000000000	0.76775559644392	0.024397114426661
176.00000000000	0.77870376609105	0.053419152637060
177.00000000000	0.92839253786507	-0.11485216447967
178.00000000000	0.91085237248598	-0.12166565669029
179.00000000000	0.88932892844859	-0.12618753674769
180.00000000000	0.86374602766307	-0.12661276989738
181.00000000000	0.83493714088878	-0.12065550524211
182.00000000000	0.80514883550435	-0.10606777060596
183.00000000000	0.77829441146033	-0.081813984556329
184.00000000000	0.75889270325616	-0.049318740774847
185.00000000000	0.75015877432341	-0.012618008062076
186.00000000000	0.75242104929784	0.023173101350806
187.00000000000	0.76329369932604	0.053949432962387
