#
#"Run ID"	"S1,1 [Re]"	"S1,1 [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#----------------------------------------------------------------
60.000000000000	-0.057034607387407	-0.023836716879696	549.99545418982	0.0000000000000
61.000000000000	-0.066200930377165	-0.013763637813368	549.99544742152	0.0000000000000
62.000000000000	-0.071070485415656	-0.00021906044049402	549.99544254061	0.0000000000000
63.000000000000	-0.070313924249363	0.013768009527286	549.99543883986	0.0000000000000
64.000000000000	-0.065062500735011	0.025279020710252	549.99543589389	0.0000000000000
65.000000000000	-0.057650083609191	0.033134687224806	549.99543345182	0.0000000000000
66.000000000000	-0.050000458512465	0.037708513279111	549.99543137286	0.0000000000000
67.000000000000	-0.026241530527701	-0.034887913702751	549.99528990130	0.0000000000000
68.000000000000	-0.033988011924771	-0.037309787894228	549.99523330054	0.0000000000000
69.000000000000	-0.043917297412839	-0.038213492727282	549.99521898638	0.0000000000000
70.000000000000	-0.055788666543397	-0.036230370410251	549.99521189557	0.0000000000000
71.000000000000	-0.068428886820385	-0.029796170324858	549.99520865121	0.0000000000000
72.000000000000	-0.079301913672941	-0.018099331551141	549.99520709693	0.0000000000000
73.000000000000	-0.085346446834665	-0.0023102335791082	549.99520623031	0.0000000000000
74.000000000000	-0.084945316193049	0.014227776930325	549.99520565202	0.0000000000000
75.000000000000	-0.079198698468047	0.028136210381044	549.99520521160	0.0000000000000
76.000000000000	-0.070695697790748	0.037894058714685	549.99520484194	0.0000000000000
77.000000000000	-0.061703259135674	0.043781509672413	549.99520450920	0.0000000000000
78.000000000000	-0.030092848373949	-0.041761708296075	549.99503726076	0.0000000000000
79.000000000000	-0.038770936055584	-0.044738226557483	549.99488423629	0.0000000000000
80.000000000000	-0.049863675895058	-0.046163204387895	549.99484021536	0.0000000000000
81.000000000000	-0.063271747020474	-0.044619493390150	549.99482496065	0.0000000000000
82.000000000000	-0.077955274673797	-0.038344875963614	549.99481838657	0.0000000000000
83.000000000000	-0.091378294913841	-0.026134848388110	549.99481538070	0.0000000000000
84.000000000000	-0.10007360928099	-0.0087510935963766	549.99481400464	0.0000000000000
85.000000000000	-0.10168347964182	0.010563765182466	549.99481339592	0.0000000000000
86.000000000000	-0.096665129595234	0.027836832761200	549.99481314465	0.0000000000000
87.000000000000	-0.087617507943450	0.040718986305064	549.99481305152	0.0000000000000
88.000000000000	-0.077281660124380	0.049008221859634	549.99481301711	0.0000000000000
89.000000000000	-0.034557196917771	-0.048977343351393	549.99480457217	0.0000000000000
90.000000000000	-0.044339406800749	-0.052386444450516	549.99484944918	0.0000000000000
91.000000000000	-0.056763547433466	-0.054146048079164	549.99485548160	0.0000000000000
92.000000000000	-0.071791245407329	-0.052737420873329	549.99485688424	0.0000000000000
93.000000000000	-0.088380105531378	-0.046274221175529	549.99485702808	0.0000000000000
94.000000000000	-0.10396748447919	-0.033319859683852	549.99485672501	0.0000000000000
95.000000000000	-0.11484499362568	-0.014366325407614	549.99485625553	0.0000000000000
96.000000000000	-0.11815106471417	0.0073949965326964	549.99485573248	0.0000000000000
97.000000000000	-0.11383546435195	0.027645925817711	549.99485520949	0.0000000000000
98.000000000000	-0.10442295867511	0.043392306260649	549.99485469952	0.0000000000000
99.000000000000	-0.092982612457954	0.053987681720603	549.99485420734	0.0000000000000
100.00000000000	-0.039349122970882	-0.056320357451607	549.99519203133	0.0000000000000
101.00000000000	-0.050158624468524	-0.060133656690835	549.99508934900	0.0000000000000
102.00000000000	-0.063849999564490	-0.062174806897243	549.99504328211	0.0000000000000
103.00000000000	-0.080378397513410	-0.060883211183458	549.99502417454	0.0000000000000
104.00000000000	-0.098730812762014	-0.054270865319017	549.99501641075	0.0000000000000
105.00000000000	-0.11633295064821	-0.040743718199922	549.99501325432	0.0000000000000
106.00000000000	-0.12935554167549	-0.020539323785169	549.99501194327	0.0000000000000
107.00000000000	-0.13452403476233	0.0033514581180611	549.99501136270	0.0000000000000
108.00000000000	-0.13127671449786	0.026378480140436	549.99501106675	0.0000000000000
109.00000000000	-0.12189199415355	0.045029645043203	549.99501088105	0.0000000000000
110.00000000000	-0.10962900742055	0.058136664005456	549.99501074140	0.0000000000000
111.00000000000	-0.043937611812035	-0.063893478816204	549.99510246421	0.0000000000000
112.00000000000	-0.055792185506923	-0.068113388136767	549.99513338545	0.0000000000000
113.00000000000	-0.070709508663278	-0.070504470244710	549.99515411206	0.0000000000000
114.00000000000	-0.088666317059323	-0.069433627060816	549.99516720005	0.0000000000000
115.00000000000	-0.10871156700685	-0.062856366427267	549.99517413437	0.0000000000000
116.00000000000	-0.12832331455797	-0.049020501962711	549.99517782700	0.0000000000000
117.00000000000	-0.14361702733722	-0.027879985253981	549.99517983729	0.0000000000000
118.00000000000	-0.15097157583974	-0.0021646542439232	549.99518096803	0.0000000000000
119.00000000000	-0.14926290372826	0.023514816649888	549.99518162799	0.0000000000000
120.00000000000	-0.14040475399577	0.045150548908873	549.99518203124	0.0000000000000
121.00000000000	-0.12770203647253	0.061034211114942	549.99518228969	0.0000000000000
122.00000000000	-0.048754179674143	-0.071684748501139	549.99461091039	0.0000000000000
123.00000000000	-0.061709471408639	-0.076344506756852	549.99428974659	0.0000000000000
124.00000000000	-0.077895969166663	-0.079056993006908	549.99421563587	0.0000000000000
125.00000000000	-0.097337172338696	-0.078155583479096	549.99418443804	0.0000000000000
126.00000000000	-0.11910154022741	-0.071518947947275	549.99416896857	0.0000000000000
127.00000000000	-0.14069227382634	-0.057269889861519	549.99416009780	0.0000000000000
128.00000000000	-0.15815245118025	-0.035150151730202	549.99415433796	0.0000000000000
129.00000000000	-0.16760368364459	-0.0076035038444726	549.99415017778	0.0000000000000
130.00000000000	-0.16738113913122	0.020640209686095	549.99414689451	0.0000000000000
131.00000000000	-0.15906975453445	0.045194605844584	549.99414412159	0.0000000000000
132.00000000000	-0.14599989872341	0.063825977194151	549.99414166895	0.0000000000000
133.00000000000	-0.053628246096432	-0.079129568799436	549.99534173465	0.0000000000000
134.00000000000	-0.067541016546320	-0.084153956159331	549.99529152899	0.0000000000000
135.00000000000	-0.084812598768188	-0.087133371317206	549.99525333837	0.0000000000000
136.00000000000	-0.10551186103944	-0.086400750120016	549.99523342118	0.0000000000000
137.00000000000	-0.12871910673118	-0.079813013377148	549.99522389297	0.0000000000000
138.00000000000	-0.15201396265476	-0.065405647532388	549.99521906806	0.0000000000000
139.00000000000	-0.17147459943994	-0.042721382351551	549.99521634498	0.0000000000000
140.00000000000	-0.18302653223598	-0.013969025983151	549.99521460319	0.0000000000000
141.00000000000	-0.18464146314872	0.016332610055279	549.99521335016	0.0000000000000
142.00000000000	-0.17741163928033	0.043535678274355	549.99521235332	0.0000000000000
143.00000000000	-0.16450786807007	0.064909532204659	549.99521150721	0.0000000000000
144.00000000000	-0.058343888500349	-0.086637992123446	549.99476905858	0.0000000000000
145.00000000000	-0.073203540269726	-0.092055392464255	549.99472951862	0.0000000000000
146.00000000000	-0.091601343580933	-0.095358533462582	549.99472291687	0.0000000000000
147.00000000000	-0.11358759964621	-0.094839155302415	549.99472071298	0.0000000000000
148.00000000000	-0.13828657170723	-0.088312432981254	549.99471976591	0.0000000000000
149.00000000000	-0.16329980667181	-0.073756561295710	549.99471957871	0.0000000000000
