Offset,L=Lcav,S11 Re,S11 Im,S21 Re,S21 Im,Z11 Re,Z11 Im,Z12 Re,Z12 Im,Rself,Xself,Gself,Bself,Re[Vcav],Im[Vcav],Re[Vrad],Im[Vrad],|rho|,arg(rho),Column1,Column2
2.9375,16.8544,-0.13174794,0.026543466,0.86828616,0.02213018,3.170332496,0.679186445,3.170354415,0.676979888,-2.19187E-05,0.002206557,0.301667047,-0.064416307,-2.7198429,-15.205073,-8.6699409,-13.076274,1.01572978,-23.40385195,,
2.9375,16.9032,-0.13006129,0.031277198,0.8699707,0.026842743,3.161945676,0.819410666,3.161966586,0.817193521,-2.09106E-05,0.002217146,0.2964574,-0.076617845,-3.2592123,-14.979369,-9.0897207,-12.658326,1.016569422,-23.40635962,,
2.9375,16.952,-0.1281694,0.035618658,0.87173604,0.031136177,3.15217528,0.951850952,3.152133022,0.949609511,4.22584E-05,0.002241441,0.290848869,-0.087620938,-3.7517066,-14.731643,-9.457504,-12.236725,1.017342759,-23.41187829,,
2.9375,17,-0.1286557,0.036744434,0.87136836,0.032376176,3.125062281,0.97497243,3.125079081,0.972788364,-1.68001E-05,0.002184066,0.291724398,-0.090809254,-3.9965281,-15.270649,-9.5472727,-12.226414,0.982735107,-23.31919178,,
3.075,15,-0.028489756,-0.052399902,0.97160629,-0.056205297,3.284429967,-7.224550334,3.284481608,-7.226452842,-5.16404E-05,0.001902508,0.052126818,0.114688415,6.7979602,-3.5023359,4.6812555,-5.6724452,0.961751996,-23.21072336,,
3.075,15.0488,-0.030330659,-0.053762437,0.96979592,-0.057577159,3.269027542,-6.931358969,3.269094464,-6.933266082,-6.69228E-05,0.001907113,0.055637383,0.117998665,6.9364698,-3.7122863,4.7360576,-5.9253924,0.964176849,-23.21032774,,
3.075,15.0976,-0.032241352,-0.055067893,0.96788892,-0.058907246,3.256331191,-6.651971314,3.256400007,-6.653890734,-6.88162E-05,0.001919419,0.059338462,0.121247893,7.0757562,-3.9346823,4.7811896,-6.1844718,0.965533275,-23.21500409,,
3.075,15.1464,-0.034267908,-0.056356142,0.96586225,-0.060220088,3.244250565,-6.380006688,3.244319371,-6.381938402,-6.88065E-05,0.001931714,0.063297931,0.124514097,7.2124466,-4.1701129,4.8191545,-6.4552074,0.966926601,-23.22094597,,
3.075,15.1952,-0.036428864,-0.057628903,0.96370005,-0.061517314,3.232462111,-6.113699516,3.232530343,-6.115643463,-6.8232E-05,0.001943948,0.067555003,0.127807713,7.3466203,-4.4205946,4.849141,-6.7390724,0.968312104,-23.22677956,,
3.075,15.244,-0.03873604,-0.058880089,0.96139117,-0.062793132,3.220866479,-5.852466466,3.220933907,-5.854422731,-6.74282E-05,0.001956265,0.072139509,0.131121964,7.4774879,-4.6873911,4.869946,-7.036942,0.969691787,-23.23241624,,
3.075,15.2928,-0.041199608,-0.060100473,0.95892569,-0.064038521,3.209426587,-5.596033782,3.209493108,-5.598002552,-6.65214E-05,0.00196877,0.07707998,0.134443014,7.6039647,-4.9715963,4.8801243,-7.3494114,0.971063305,-23.23790197,,
3.075,15.3416,-0.043829107,-0.061278591,0.95629416,-0.065242143,3.198127482,-5.344233821,3.198193038,-5.346215345,-6.55564E-05,0.001981524,0.082405446,0.137751929,7.7247196,-5.2742254,4.8780348,-7.676905,0.972423984,-23.24325214,,
3.075,15.3904,-0.046633593,-0.062400879,0.95348757,-0.066390517,3.186961694,-5.096945552,3.18702625,-5.098940121,-6.45564E-05,0.001994569,0.088145742,0.141024838,7.8381867,-5.5962261,4.8618323,-8.0197147,0.97377236,-23.24860863,,
3.075,15.4392,-0.049621524,-0.063451594,0.95049746,-0.067467968,3.175925322,-4.854070285,3.175988843,-4.856078225,-6.35205E-05,0.00200794,0.094331443,0.144232518,7.9474278,-5.9420949,4.8295051,-8.3778169,0.974498854,-23.25356882,,
3.075,15.488,-0.052800505,-0.064412678,0.9473162,-0.068456502,3.165016119,-4.615522728,3.165078555,-4.617544396,-6.24365E-05,0.002021668,0.100993467,0.14733973,8.0406382,-6.3055218,4.7787271,-8.7510851,0.975793241,-23.2584813,,
3.075,15.5368,-0.056176937,-0.065263632,0.94393737,-0.069335675,3.154232278,-4.381226897,3.154293573,-4.383262678,-6.12949E-05,0.00203578,0.108162439,0.150304456,8.1203202,-6.690557,4.7073551,-9.1396102,0.97710307,-23.26321769,,
3.075,15.5856,-0.059755572,-0.065981396,0.94035616,-0.070082485,3.143573018,-4.151112313,3.143633085,-4.15316262,-6.00669E-05,0.002050307,0.115867871,0.153077061,8.183849,-7.0976042,4.612649,-9.5424521,0.978392949,-23.26760791,,
3.075,15.6344,-0.063538982,-0.066540316,0.93656992,-0.070671322,3.133037527,-3.925113233,3.133096241,-3.927178502,-5.87136E-05,0.002065269,0.124136986,0.155599466,8.2275756,-7.5261666,4.4918004,-9.9590714,0.979782096,-23.27270119,,
3.075,15.6832,-0.067526945,-0.066912162,0.93257881,-0.071073991,3.122625602,-3.703168814,3.122682806,-3.705249499,-5.72042E-05,0.002080685,0.132993182,0.157804347,8.2498245,-7.9773178,4.3418903,-10.38748,0.981044504,-23.27752367,,
3.075,15.732,-0.071718399,-0.067060004,0.92841626,-0.0712336,3.113173554,-3.485881313,3.113245233,-3.487967821,-7.16788E-05,0.002086508,0.142429067,0.159572397,8.2454883,-8.4501983,4.1582649,-10.825684,0.982239918,-23.28518277,,
3.075,15.7808,-0.076088954,-0.066963279,0.92404459,-0.071168027,3.103103846,-3.272377471,3.103175032,-3.274479555,-7.11866E-05,0.002102084,0.15247585,0.160892972,8.2169286,-8.9461865,3.9419966,-11.270959,0.982985579,-23.28978741,,
3.075,15.8296,-0.080650501,-0.066582431,0.91948071,-0.070817816,3.093131426,-3.062182598,3.09320151,-3.064300003,-7.00849E-05,0.002117405,0.163162213,0.161637697,8.151098,-9.4578909,3.6873441,-11.722259,0.984209897,-23.2943164,,
3.075,15.8784,-0.085373023,-0.065881516,0.91475526,-0.070147859,3.083287515,-2.855828549,3.083356202,-2.857961437,-6.86869E-05,0.002132888,0.174447023,0.161694865,8.0482803,-9.9858983,3.3921302,-12.174554,0.985404514,-23.29843923,,
3.075,15.9272,-0.090231204,-0.064825352,0.90989348,-0.069122876,3.073570644,-2.653267451,3.073637599,-2.655415935,-6.69544E-05,0.002148484,0.186298207,0.160949108,7.9005751,-10.521748,3.0538509,-12.624053,0.987112579,-23.30315191,,
3.075,15.976,-0.095185946,-0.063382528,0.90493612,-0.067710552,3.064006657,-2.454746485,3.064072368,-2.456910223,-6.57113E-05,0.002163738,0.198643944,0.159281596,7.7129724,-11.071303,2.6714168,-13.064844,0.988295251,-23.30733391,,
3.075,16.0248,-0.10021485,-0.061515712,0.89990271,-0.065875606,3.054532465,-2.25948519,3.054595993,-2.261664871,-6.35279E-05,0.00217968,0.211453875,0.156563356,7.4832983,-11.636369,2.2418743,-13.492817,0.988643412,-23.31120096,,
3.075,16.0736,-0.10525694,-0.059203022,0.89485527,-0.063594733,3.045179712,-2.068010541,3.045240635,-2.07020614,-6.09228E-05,0.002195599,0.22458779,0.152678582,7.1923627,-12.183518,1.7657572,-13.900923,0.990425595,-23.31566408,,
3.075,16.1224,-0.11025979,-0.05642369,0.88984638,-0.060847182,3.035947213,-1.880209059,3.036005186,-1.882420559,-5.79732E-05,0.0022115,0.237915878,0.147515473,6.8578727,-12.738443,1.2436989,-14.282088,0.990944298,-23.31944051,,
3.075,16.1712,-0.1151631,-0.053165868,0.88493646,-0.057621045,3.026834334,-1.696040573,3.026889073,-1.698267928,-5.47389E-05,0.002227356,0.25127395,0.140979891,6.4643515,-13.269313,0.67718005,-14.630941,0.992306164,-23.32375344,,
3.075,16.22,-0.11990525,-0.04942694,0.88023693,-0.05396828,3.01769461,-1.516448589,3.01777085,-1.518718925,-7.62398E-05,0.002270335,0.264404835,0.133063989,6.0201229,-13.782651,0.069672691,-14.940293,0.993377508,-23.32802831,,
3.075,16.2688,-0.12440892,-0.045220753,0.87573052,-0.049794919,3.008953268,-1.33958068,3.009028212,-1.341867433,-7.49448E-05,0.002286752,0.277205647,0.123619057,5.5254388,-14.270649,-0.57489274,-15.202074,0.994114719,-23.33156397,,
3.075,16.3176,-0.12861454,-0.040564954,0.87152059,-0.04517234,3.000308171,-1.166165066,3.000381037,-1.168468436,-7.28663E-05,0.00230337,0.289399633,0.112703797,4.9799583,-14.718492,-1.2513664,-15.411837,0.995135176,-23.33505323,,
3.075,16.3664,-0.132454,-0.035498011,0.86767564,-0.040138747,2.991770267,-0.996311358,2.991840465,-0.998631412,-7.01988E-05,0.002320055,0.300736627,0.100381369,4.3894757,-15.120288,-1.9525506,-15.564343,0.996303275,-23.33862413,,
3.075,16.4152,-0.13586821,-0.030068192,0.86425503,-0.034742325,2.983342365,-0.830011434,2.983409442,-0.8323482,-6.7077E-05,0.002336766,0.31098123,0.086761362,3.7614913,-15.475386,-2.6705428,-15.655529,0.99721853,-23.34196884,,
3.075,16.464,-0.13881112,-0.024327385,0.86126456,-0.029015563,2.974628152,-0.666636957,2.974671485,-0.668980855,-4.33327E-05,0.002343899,0.319987696,0.071962784,3.1004982,-15.771957,-3.3976799,-15.683787,0.998368602,-23.34502707,,
3.075,16.5128,-0.14123489,-0.018359087,0.85883166,-0.023075979,2.966392837,-0.507423475,2.966431672,-0.50978175,-3.88356E-05,0.002358276,0.327435377,0.056269821,2.4174893,-16.012626,-4.1234893,-15.647647,0.999243894,-23.34837037,,
3.075,16.5616,-0.14311809,-0.012232688,0.85693897,-0.01697788,2.958267898,-0.351804129,2.958302056,-0.354176576,-3.41579E-05,0.002372447,0.333255006,0.039898264,1.7195239,-16.190809,-4.8395425,-15.548295,1.000135017,-23.35150893,,
3.075,16.6104,-0.14444957,-0.006028325,0.85559801,-0.010800939,2.950258973,-0.199829081,2.950288456,-0.20221526,-2.94835E-05,0.00238618,0.337365018,0.023123283,1.0157578,-16.305535,-5.5371193,-15.388488,1.00105417,-23.35450646,,
3.075,16.6592,-0.14523357,0.000177762,0.85480469,-0.004621461,2.94236543,-0.051470259,2.942390317,-0.053869764,-2.48874E-05,0.002399506,0.339745858,0.006220123,0.31489166,-16.358339,-6.2086049,-15.172353,1.001964228,-23.35741556,,
3.075,16.708,-0.14548827,0.006315455,0.85453554,0.001487159,2.934505532,0.093312006,2.934523265,0.09089793,-1.77327E-05,0.002414077,0.340444207,-0.010545384,-0.3752481,-16.351538,-6.8475974,-14.904946,1.002861926,-23.36025359,,
3.075,16.7568,-0.14524412,0.012287923,0.85473759,0.007424391,2.926488464,0.233720089,2.926485232,0.231288293,3.23147E-06,0.002431796,0.339585719,-0.026838407,-1.0443019,-16.289401,-7.4462649,-14.593984,1.00373891,-23.36379343,,
3.075,16.8056,-0.14454197,0.018060941,0.85545595,0.013130299,2.919368672,0.370169304,2.91937371,0.367703993,-5.03779E-06,0.002465311,0.337189984,-0.042470103,-1.6876727,-16.177085,-8.0018362,-14.246056,1.004588245,-23.36656039,,
3.075,16.8544,-0.14343555,0.023565302,0.85655767,0.018621479,2.912017095,0.502989788,2.912019816,0.500517875,-2.72036E-06,0.002471913,0.333550273,-0.05733061,-2.2985402,-16.019625,-8.5103337,-13.869088,1.005455872,-23.36883429,,
3.075,16.9032,-0.14197649,0.028774587,0.8580047,0.023793445,2.904801326,0.631531925,2.904798124,0.629041323,3.20201E-06,0.002490602,0.328837186,-0.071210518,-2.874317,-15.825156,-8.9717766,-13.470006,1.006236084,-23.37144495,,
3.075,16.952,-0.14026091,0.033587287,0.85969242,0.028631477,2.897138906,0.754585357,2.897121711,0.752107351,1.71951E-05,0.002478005,0.323376301,-0.083950112,-3.4039048,-15.602729,-9.379853,-13.062892,1.007011932,-23.37349324,,
3.075,17,-0.14054398,0.035046857,0.85944619,0.030355071,2.874791207,0.786372546,2.874791795,0.784026643,-5.88241E-07,0.002345903,0.323769694,-0.088299983,-3.6615087,-16.078835,-9.501238,-13.016202,0.977234539,-23.29899626,,
3.2125,15,-0.030436376,-0.056614015,0.96957014,-0.060531741,2.992470677,-6.720785554,2.992477772,-6.722744396,-7.09508E-06,0.001958843,0.055262528,0.12414991,6.9635401,-3.5774911,4.8307658,-5.8366184,0.967771045,-23.19497398,,
3.2125,15.0488,-0.032320305,-0.058036369,0.96768458,-0.061929784,2.98071452,-6.459359613,2.980720752,-6.461306303,-6.23212E-06,0.001946691,0.058868928,0.127610134,7.1026787,-3.7861818,4.8844022,-6.0867947,0.969617407,-23.1939236,,
3.2125,15.0976,-0.034325854,-0.059423953,0.96567883,-0.063335041,2.97014067,-6.204554994,2.970146836,-6.206510521,-6.16611E-06,0.001955527,0.062737371,0.131097948,7.23927,-4.0070035,4.9313853,-6.348977,0.971588331,-23.19781642,,
3.2125,15.1464,-0.036458769,-0.060793509,0.96354595,-0.064725342,2.960293761,-5.955891213,2.960299985,-5.957857112,-6.22428E-06,0.0019659,0.06688517,0.134612129,7.3757401,-4.2423864,4.9710912,-6.6232161,0.973256497,-23.20303856,,
3.2125,15.1952,-0.038731297,-0.062146453,0.96127298,-0.066099863,2.950731282,-5.712329209,2.950737328,-5.714305897,-6.04582E-06,0.001976689,0.071342533,0.138159724,7.5106969,-4.4931432,5.0028397,-6.9105513,0.974780996,-23.20839826,,
3.2125,15.244,-0.041154908,-0.06347713,0.9588485,-0.06745263,2.94133977,-5.473357052,2.941345425,-5.475344788,-5.65511E-06,0.001987735,0.076139681,0.1417348,7.6428459,-4.7601875,5.0254976,-7.2117991,0.976239934,-23.21367105,,
3.2125,15.2928,-0.043740052,-0.064776545,0.95626211,-0.068774602,2.932079818,-5.238704638,2.932084896,-5.240703654,-5.07708E-06,0.001999016,0.081306556,0.14532443,7.7709199,-5.0444695,5.0376748,-7.5275514,0.977663268,-23.21881624,,
3.2125,15.3416,-0.046496559,-0.066033318,0.95350403,-0.070054394,2.922933759,-5.008209172,2.922938096,-5.0102197,-4.33674E-06,0.002010529,0.086873611,0.148910399,7.8935454,-5.3469272,5.0377765,-7.8582334,0.979061533,-23.22386085,,
3.2125,15.3904,-0.04944272,-0.06723209,0.95053696,-0.071271281,2.914604786,-4.78065156,2.914598704,-4.782671188,6.08123E-06,0.002019628,0.09291385,0.152465721,8.0086194,-5.6695306,5.0218173,-8.2053833,0.980414047,-23.2369762,,
3.2125,15.4392,-0.052569436,-0.068360444,0.94741062,-0.072421669,2.905627783,-4.558289184,2.905621934,-4.560319828,5.84861E-06,0.002030645,0.099374344,0.155966194,8.1154629,-6.0110038,4.9922153,-8.5666355,0.981776583,-23.24166096,,
3.2125,15.488,-0.055893346,-0.069398736,0.94408687,-0.07348235,2.896755791,-4.339798726,2.896750068,-4.341840565,5.72302E-06,0.002041839,0.106331082,0.159376057,8.2115555,-6.373119,4.9446652,-8.9431809,0.983123604,-23.24628165,,
3.2125,15.5368,-0.05942112,-0.070326455,0.94055906,-0.074432799,2.887985632,-4.125116428,2.887979937,-4.127169632,5.69448E-06,0.002053204,0.113816694,0.162653763,8.2946568,-6.756475,4.876844,-9.3347525,0.984457483,-23.25085581,,
3.2125,15.5856,-0.063157828,-0.07112056,0.93682216,-0.075249953,2.87931471,-3.91418505,2.879308967,-3.916249779,5.74302E-06,0.002064729,0.121862965,0.165750121,8.3694371,-7.1676301,4.7862135,-9.7404838,0.984907261,-23.25480727,,
3.2125,15.6344,-0.067106444,-0.071755423,0.93287327,-0.075908159,2.870741172,-3.706951933,2.87073534,-3.709028335,5.83169E-06,0.002076401,0.130499759,0.168607429,8.4142453,-7.590702,4.669855,-10.159421,0.98668544,-23.25935189,,
3.2125,15.6832,-0.071267247,-0.072202857,0.92871216,-0.076379205,2.862263693,-3.503367012,2.862257757,-3.50545522,5.93602E-06,0.002088208,0.139753659,0.171158657,8.4423209,-8.0393894,4.5257371,-10.591732,0.988017346,-23.26392632,,
3.2125,15.732,-0.075637166,-0.072432246,0.92434197,-0.076632453,2.853881291,-3.30338305,2.85387527,-3.305483188,6.02156E-06,0.002100138,0.14964615,0.173326718,8.451095,-8.5145833,4.3503431,-11.033795,0.988647913,-23.26754181,,
3.2125,15.7808,-0.080209049,-0.072410823,0.91976993,-0.076635113,2.845593146,-3.106955311,2.845587097,-3.109067491,6.04933E-06,0.00211218,0.160191427,0.175023972,8.4231559,-9.0014041,4.1406655,-11.484169,0.990268205,-23.27230827,,
3.2125,15.8296,-0.084970898,-0.072104109,0.91500811,-0.076352696,2.837398638,-2.914041197,2.837392655,-2.916165526,5.98337E-06,0.002124329,0.171393764,0.176152069,8.3707669,-9.5147775,3.8945359,-11.940883,0.991091641,-23.27637346,,
3.2125,15.8784,-0.089905106,-0.071476571,0.9100742,-0.075749666,2.829297337,-2.724600528,2.829291555,-2.72673711,5.78215E-06,0.002136582,0.183244438,0.176602305,8.2791666,-10.040791,3.6085118,-12.39897,0.992275798,-23.28064742,,
3.2125,15.9272,-0.094991798,-0.07049604,0.90505499,-0.07484448,2.820567762,-2.539837445,2.820595882,-2.542011553,-2.81203E-05,0.002174108,0.195635823,0.176313284,8.1466283,-10.577288,3.2820566,-12.856048,0.993818904,-23.28216489,,
3.2125,15.976,-0.10019208,-0.069120631,0.89985674,-0.073496044,2.812749902,-2.357229295,2.812779097,-2.359416884,-2.91951E-05,0.002187589,0.208685209,0.17504944,7.9742308,-11.128793,2.9101157,-13.305942,0.994861046,-23.28634114,,
3.2125,16.0248,-0.10546779,-0.06732301,0.89458353,-0.07172631,2.805024033,-2.178120509,2.805054539,-2.180322035,-3.05062E-05,0.002201526,0.222232967,0.172737973,7.7570941,-11.687671,2.493316,-13.744493,0.995807609,-23.29027126,,
3.2125,16.0736,-0.11079116,-0.065066036,0.88926122,-0.069496173,2.797419529,-2.00182788,2.797450625,-2.004042821,-3.10954E-05,0.002214942,0.236232907,0.169232964,7.4873148,-12.244333,2.029082,-14.16628,0.997124494,-23.29424459,,
3.2125,16.1224,-0.11608566,-0.062339863,0.88396934,-0.06679883,2.789857159,-1.82921742,2.789889629,-1.83144677,-3.24694E-05,0.00222935,0.250491061,0.164436987,7.1689602,-12.797991,1.5199223,-14.563623,0.998201571,-23.29786788,,
3.2125,16.1712,-0.1213013,-0.059124899,0.87875664,-0.063613437,2.782376947,-1.659914594,2.782410953,-1.662158722,-3.40054E-05,0.002244128,0.264875924,0.158231776,6.798423,-13.340314,0.96614947,-14.930698,0.999278574,-23.30168273,,
3.2125,16.22,-0.12639237,-0.055400401,0.87366692,-0.059917837,2.774966808,-1.493241008,2.775001553,-1.495499581,-3.47454E-05,0.002258573,0.279255201,0.150495785,6.374102,-13.867293,0.36780022,-15.261773,1.000270431,-23.30535027,,
3.2125,16.2688,-0.13125567,-0.051198741,0.86880665,-0.055746611,2.767654747,-1.330407155,2.767691076,-1.332680936,-3.63293E-05,0.002273782,0.293307162,0.141231392,5.8991664,-14.365634,-0.2669965,-15.548887,1.001383057,-23.30898084,,
3.2125,16.3176,-0.13583753,-0.046528002,0.86422819,-0.051106989,2.760431904,-1.170884616,2.760470004,-1.173173947,-3.81002E-05,0.002289331,0.306837132,0.130402913,5.3756622,-14.831679,-0.93499221,-15.786167,1.002409605,-23.31236351,,
3.2125,16.3664,-0.14007195,-0.041418623,0.8599974,-0.046029391,2.753297468,-1.014634623,2.753337456,-1.016939835,-3.9988E-05,0.002305212,0.319596827,0.118042466,4.8067317,-15.257215,-1.63021,-15.968941,1.003466969,-23.31577021,,
3.2125,16.4152,-0.14389692,-0.035914213,0.85617631,-0.040557408,2.746251984,-0.861647686,2.746293987,-0.863969101,-4.20029E-05,0.002321415,0.331334947,0.104236166,4.1979286,-15.637396,-2.3455343,-16.093422,1.004470264,-23.31919067,,
3.2125,16.464,-0.14725999,-0.030067582,0.85274358,-0.034716382,2.738686993,-0.711243664,2.738694181,-0.713568043,-7.18777E-06,0.002324379,0.341925386,0.089088819,3.5544561,-15.965364,-3.0736631,-16.156105,1.005479996,-23.32303665,,
3.2125,16.5128,-0.15011304,-0.023947743,0.84989331,-0.028626314,2.731781715,-0.564776198,2.731790362,-0.567115456,-8.64716E-06,0.002339258,0.350935971,0.072853765,2.884826,-16.237121,-3.8047947,-16.156211,1.006474874,-23.32625252,,
3.2125,16.5616,-0.15242538,-0.017627147,0.84758396,-0.022336115,2.72496479,-0.421601009,2.724975003,-0.423955458,-1.02135E-05,0.002354449,0.358302915,0.055745273,2.196658,-16.449598,-4.5307579,-16.093665,1.007450498,-23.32940579,,
3.2125,16.6104,-0.15417894,-0.011183905,0.84583347,-0.0159238,2.718236622,-0.281741757,2.718248443,-0.284111662,-1.18215E-05,0.002369905,0.363908457,0.038035757,1.4983549,-16.600261,-5.2430145,-15.970383,1.008474473,-23.33240059,,
3.2125,16.6592,-0.15537263,-0.004691708,0.84456555,-0.009409439,2.710833486,-0.14449368,2.710808139,-0.146852679,2.53462E-05,0.002358999,0.367814253,0.019925611,0.79800733,-16.692293,-5.9344977,-15.789369,1.009361036,-23.33598345,,
3.2125,16.708,-0.156012,0.001759754,0.84392422,-0.002984522,2.704190492,-0.011388453,2.704164228,-0.013760729,2.62635E-05,0.002372276,0.36979045,0.001881759,0.1051538,-16.724149,-6.596191,-15.555737,1.010283737,-23.33893306,,
3.2125,16.7568,-0.15612485,0.008091372,0.84386412,0.003238036,2.698241729,0.117251588,2.698242103,0.114824907,-3.73751E-07,0.002426681,0.369941714,-0.015743036,-0.5715629,-16.70051,-7.2216317,-15.276227,1.011184939,-23.34167406,,
3.2125,16.8056,-0.15574598,0.014264089,0.84424387,0.009371576,2.691874313,0.243411163,2.691875222,0.240964896,-9.09201E-07,0.002446267,0.368535155,-0.032989655,-1.2284981,-16.62441,-7.8085705,-14.955008,1.012065219,-23.34443139,,
3.2125,16.8544,-0.15492625,0.020175325,0.84499245,0.015284476,2.684824153,0.365599378,2.684789482,0.363153769,3.46709E-05,0.002445609,0.365776369,-0.049476157,-1.8551281,-16.501822,-8.3488343,-14.602227,1.012928925,-23.34455791,,
3.2125,16.9032,-0.15370838,0.025828875,0.84627464,0.020905451,2.67926705,0.484524752,2.67926462,0.482063014,2.42993E-06,0.002461739,0.361533011,-0.065048331,-2.4512066,-16.338946,-8.8461264,-14.222926,1.013782043,-23.34804592,,
3.2125,16.952,-0.15216296,0.031138741,0.84783033,0.026145023,2.67344309,0.598577897,2.673445969,0.596081036,-2.87932E-06,0.00249686,0.3563347,-0.079449654,-3.009361,-16.142528,-9.294673,-13.825737,1.014551741,-23.35177545,,
3.2125,17,-0.15229221,0.033174401,0.84774958,0.028175592,2.655540456,0.63693476,2.655567598,0.634435475,-2.71412E-05,0.002499284,0.356234573,-0.085107173,-3.3400095,-16.814757,-9.4132309,-13.714913,0.970324489,-23.22901197,,
3.35,15,-0.032390139,-0.060674989,0.96758519,-0.064815017,2.748792048,-6.290003462,2.748783998,-6.292073518,8.05055E-06,0.002070056,0.058303649,0.133459321,7.1829106,-3.6797243,4.9520905,-5.9675329,0.960852218,-23.18724215,,
3.35,15.0488,-0.03444222,-0.062203436,0.96557282,-0.066440637,2.73446968,-6.040755024,2.734481688,-6.042873583,-1.20083E-05,0.002118559,0.062156195,0.137357668,7.3356687,-3.9013944,5.0086497,-6.2276086,0.961876404,-23.18570058,,
3.35,15.0976,-0.036561979,-0.063663366,0.96345577,-0.067929606,2.726041265,-5.805899069,2.72605469,-5.808032141,-1.34245E-05,0.002133072,0.066223258,0.141092845,7.4775103,-4.1282453,5.0563935,-6.4937457,0.963562881,-23.19110916,,
3.35,15.1464,-0.03880626,-0.06510629,0.96121191,-0.069400698,2.717938172,-5.577117259,2.717951867,-5.579264414,-1.36953E-05,0.002147155,0.070567827,0.144857813,7.6177979,-4.3683796,5.097058,-6.7711842,0.965126562,-23.19727823,,
3.35,15.1952,-0.041192737,-0.066532716,0.95882493,-0.070855147,2.709977289,-5.35310892,2.709990793,-5.355270087,-1.35041E-05,0.002161167,0.075229526,0.148662656,7.7566416,-4.6237685,5.129862,-7.0613283,0.966532357,-23.20326249,,
3.35,15.244,-0.043733759,-0.067936423,0.95628294,-0.072287155,2.702112322,-5.133370419,2.702125404,-5.135545739,-1.30815E-05,0.002175319,0.080240546,0.152501803,7.8922153,-4.8950283,5.1536753,-7.3650111,0.967921963,-23.20891002,,
3.35,15.2928,-0.046440096,-0.069308221,0.95357531,-0.073687696,2.694329947,-4.917637573,2.694342445,-4.919827266,-1.24978E-05,0.002189693,0.085632052,0.156362792,8.0217991,-5.1821158,5.1671362,-7.6827699,0.96949571,-23.21410775,,
3.35,15.3416,-0.049321805,-0.07063669,0.95069204,-0.075045415,2.686625442,-4.705744301,2.686637224,-4.707948623,-1.17815E-05,0.002204321,0.091435712,0.160228047,8.1476329,-5.4882129,5.1689152,-8.015377,0.970870038,-23.21899716,,
3.35,15.3904,-0.052389701,-0.071905224,0.94763393,-0.076262475,2.68140441,-4.498735344,2.681420972,-4.500913907,-1.65616E-05,0.002178564,0.097690072,0.163978207,8.2675231,-5.8142834,5.1562679,-8.3624317,0.972001408,-23.22456477,,
3.35,15.4392,-0.055650332,-0.073104147,0.94437408,-0.077490585,2.673765442,-4.294102342,2.673782458,-4.296295497,-1.70159E-05,0.002193155,0.104414985,0.167776413,8.3761982,-6.1577927,5.1289441,-8.7248481,0.973510592,-23.22905108,,
3.35,15.488,-0.059112882,-0.074212543,0.94091224,-0.078628457,2.666213082,-4.093023615,2.666230518,-4.095231506,-1.74357E-05,0.002207891,0.111652568,0.171494216,8.4760843,-6.5229528,5.0843092,-9.1029973,0.974865465,-23.23441867,,
3.35,15.5368,-0.062784298,-0.075210048,0.93724145,-0.079655701,2.658746193,-3.895430577,2.658764008,-3.897653335,-1.78146E-05,0.002222758,0.119437426,0.175091013,8.5655233,-6.91095,5.0199289,-9.4956299,0.975922582,-23.23878083,,
3.35,15.5856,-0.066669985,-0.076073792,0.93335627,-0.080549432,2.651363522,-3.701261896,2.651381656,-3.703499646,-1.81349E-05,0.00223775,0.127803702,0.17851861,8.6368889,-7.3180547,4.9332844,-9.9023969,0.977287825,-23.24325144,,
3.35,15.6344,-0.070773328,-0.076778355,0.92925328,-0.081284216,2.644063284,-3.510462109,2.644081663,-3.512714968,-1.83793E-05,0.002252859,0.136784063,0.181720343,8.6926046,-7.7486332,4.8222322,-10.323471,0.978475578,-23.24811069,,
3.35,15.6832,-0.075095139,-0.077295769,0.92493164,-0.081832084,2.63684359,-3.32298043,2.636862124,-3.325248515,-1.85336E-05,0.002268085,0.146408403,0.184630179,8.7265983,-8.1999289,4.6836804,-10.756172,0.97970849,-23.25189169,,
3.35,15.732,-0.079633016,-0.077595643,0.92039374,-0.082162637,2.629702372,-3.138770535,2.629720964,-3.141053959,-1.85919E-05,0.002283424,0.156702148,0.187171912,8.7365063,-8.6721418,4.5150218,-11.20044,0.981020946,-23.25692587,,
3.35,15.7808,-0.084380655,-0.077645394,0.91564588,-0.082243289,2.622637699,-2.957789597,2.622656251,-2.960088472,-1.85522E-05,0.002298874,0.167684199,0.189258529,8.7201249,-9.1655787,4.3134561,-11.652953,0.982186704,-23.26077791,,
3.35,15.8296,-0.089327115,-0.077410652,0.91069898,-0.082039666,2.615647735,-2.779997551,2.615666139,-2.782311985,-1.8404E-05,0.002314434,0.179364441,0.19079187,8.6727869,-9.6777845,4.0761445,-12.112132,0.98340639,-23.26540167,,
3.35,15.8784,-0.09446054,-0.076858653,0.90564257,-0.081529379,2.608649401,-2.606515259,2.608706406,-2.608850368,-5.70054E-05,0.002335109,0.1916553,0.191665876,8.5916791,-10.206964,3.8016192,-12.574574,0.98463798,-23.26746223,,
